nom,ville,cp,region,lat,lon
Pharmacie Joëlle et Thierry Torti,Ris-Orangis,91130.0,Île-de-France,48.649172,2.4094219
RER Port-Royal,,,Île-de-France,48.8396679,2.3373828
Pharmacie de Flandre,,,Île-de-France,48.8944168,2.3812142
Grande Pharmacie de l'Arrivée,,,Île-de-France,48.8438536,2.3223556
Pharmacie Bravo,,,Île-de-France,48.8485186,2.324786
Pharmacie Autissier,,,Île-de-France,48.8489974,2.3252251
Pharmacie Saint-Placide,,,Île-de-France,48.8473381,2.3262637
Pharmacie Canillac,,,Île-de-France,48.8460135,2.3197443
Pharmacie en Couleurs,Éragny,95610.0,Île-de-France,49.0182356,2.1119551
Pharmacie Delmas,Gif-sur-Yvette,91190.0,Île-de-France,48.7021803,2.1326956
Pharmacie Dhont,Poissy,78300.0,Île-de-France,48.9261625,2.0525152
Grande Pharmacie Daumesnil,,,Île-de-France,48.8391455,2.3957152
Pharmacie de Sèvres,Paris,,Île-de-France,48.8477564,2.3193946
Pharmacie du Trianon,Le Chesnay,78150.0,Île-de-France,48.8283703,2.1154684
Pharmacie du Haut Saint-Denis,,,Île-de-France,48.9238423,2.2539028
Pharmacie Internationale,,,Île-de-France,48.8714188,2.3150011
Pharmacie des Arts Élysées,Paris,75008.0,Île-de-France,48.8729521,2.3158478
LeaderSanté,,,Île-de-France,48.9238973,2.2563608
Pharmacie de la Madeleine,Paris,,Île-de-France,48.8712562,2.3235785
Grande Pharmacie Bailly,,,Île-de-France,48.8755539,2.3252185
Pharmacie du Rocher,,,Île-de-France,48.8769049,2.3214132
Pharmacie d'Amsterdam,,,Île-de-France,48.8776805,2.3267977
Pharmacie de l'Europe,Paris,75008.0,Île-de-France,48.8785701,2.3268262
Pharmacie de Liège,,,Île-de-France,48.8794888,2.3267113
Pharmacie Amsallem,,,Île-de-France,48.8808916,2.3244418
Pharmacie du Village,,,Île-de-France,48.923866,2.2565875
Selarl Pharmacie Européenne,,,Île-de-France,48.8834171,2.3280471
Pharmacie des Acacias,,,Île-de-France,48.8829212,2.3254797
Pharmacie Fermon,,,Île-de-France,48.8830214,2.3238111
Pharmacie Moderne,,,Île-de-France,48.8799596,2.3179042
Pharmacie Boiron,,,Île-de-France,48.8781681,2.3163408
Pharmacie La Bienfaisance,,,Île-de-France,48.8766669,2.3130694
Pharmacie Haussmann - Laborde,,,Île-de-France,48.8752912,2.3169194
Pharmacie de la Roseraie,,,Île-de-France,48.7732136,2.338467
Pharmacie Jourdan,,,Île-de-France,48.8225152,2.3277378
Pharmacie de la Rotonde,,,Île-de-France,48.881085,2.3088634
Pharmacie du Triangle,,,Île-de-France,48.8750379,2.3049347
Pharmacie de la Poste Anton & Willem - Herboristerie,Sannois,95110.0,Île-de-France,48.9725127,2.2557351
Pharmacie Bounetta,,95110.0,Île-de-France,48.970424,2.2609267
Pharmacie du Square,,,Île-de-France,48.9309529,2.3540341
Pharmacie La Boétie Champs-Élysées,,,Île-de-France,48.8715067,2.3073286
Pharmacie Anglaise des Champs-Élysées,,,Île-de-France,48.8708475,2.3057806
Pharmacie Européenne,,,Île-de-France,48.8674157,2.3033941
Pharmacie Anglo-Américaine,,,Île-de-France,48.8681915,2.298684
Pharmacie Marceau,,,Île-de-France,48.8658462,2.2993986
Pharmacie Djololian,,,Île-de-France,48.8696182,2.2979209
Pharmacie Hibert,,,Île-de-France,48.8724883,2.3022117
Pharmacie des Arcades,,91330.0,Île-de-France,48.7222754,2.4987373
Pharmacie Cottard,,92190.0,Île-de-France,48.814998,2.234549
Pharmacie Principale,Les Mureaux,78130.0,Île-de-France,48.9949392,1.910127
Pharmacie de la Mairie,,,Île-de-France,48.9930621,1.9104468
Pharmacie Porte de Vincennes,,,Île-de-France,48.8465849,2.4113407
Pharmacie LAM,,,Île-de-France,48.9521995,2.2783464
La Pharmacie du Triage,,,Île-de-France,48.9513435,2.2440758
Pharmacie Antony Briand,,,Île-de-France,48.7583,2.306249
Pharmacie Bobillot Montsouris,,,Île-de-France,48.8233194,2.3476282
Pharmacie du Rond-Point,,,Île-de-France,48.8405951,2.2277435
Pharmacie Centrale,Chilly-Mazarin,91380.0,Île-de-France,48.7020024,2.3209105
Pharmacie Leloup,Chilly-Mazarin,91380.0,Île-de-France,48.7055533,2.3154474
Pharmacie Monrocq Reytier,,,Île-de-France,48.7041356,2.3175736
Pharmacie de L'Hôtel de Ville,,,Île-de-France,48.8438141,2.186653
Pharmacie du Point du Jour,,,Île-de-France,48.8330458,2.2539114
Pharmacie Métro La Chapelle,,,Île-de-France,48.8835841,2.3602483
Pharmacie Doumerc,,,Île-de-France,48.880262,2.3643405
Pharmacie Le Bourhis,,,Île-de-France,48.8825662,2.2174552
Pharmacie Ismaldjee,,,Île-de-France,48.8856366,2.217581
Pharmacie Alfandary,,,Île-de-France,48.8810286,2.2207674
Pharmacie Cauquil,,,Île-de-France,48.4331545,2.753372
Pharmacie Centrale,,,Île-de-France,48.8338834,2.2435186
Parmacie Billancourt,,,Île-de-France,48.8320073,2.2377004
Pharmacie du Centre Commercial Cadet de Vaux,,,Île-de-France,48.9853247,2.2369512
Pharmacie de Montigny,,,Île-de-France,48.3365432,2.7446702
Pharmacie Victor Hugo,,,Île-de-France,48.8397284,2.2469869
Pharmacie des Marais,,,Île-de-France,48.9952634,2.2206765
Pharmacie de la Porte de Choisy,,,Île-de-France,48.8196355,2.365317
Pharmacie du Grand Cèdre,,,Île-de-France,48.9978126,2.2773276
Pharmacie de l'Europe,,,Île-de-France,48.991601,2.2766349
Pharmacie Bibliothèque,,,Île-de-France,48.8305832,2.3772286
Pharmacie 2000,,,Île-de-France,48.9850548,2.2727836
Pharmacie Tour Eiffel,,,Île-de-France,48.935787,2.4878389
Pharmacie de la Poste,,,Île-de-France,48.8919768,2.4061085
Pharmacie Nouvelle de Lyon,,,Île-de-France,48.8488819,2.3707431
Pharmacie Bensoussan,,,Île-de-France,48.8806948,2.3618078
Pharmacie Valmy-Audra,Colombes,92700.0,Île-de-France,48.927772,2.2536773
Pharmacie de l'Amicale,,,Île-de-France,48.8344858,2.2428523
Pharmacie Galliera,,,Île-de-France,48.8654723,2.2956788
Pharmacie Galilée,,,Île-de-France,48.8699534,2.2961465
Pharmacie Saint-Pierre,,,Île-de-France,48.8675617,2.2975753
Pharmacie Étoile-Iéna,,,Île-de-France,48.8720178,2.2948076
Pharmacie du Centre,,,Île-de-France,48.962047,2.2793523
Pharmacie Laxan,,,Île-de-France,48.8407208,2.3515033
Pharmacie Boissière,,,Île-de-France,48.8683863,2.2914212
Pharmacie Centre Commercial Villabé A6,,,Île-de-France,48.5842085,2.4511071
Pharmacie Cornillon,,,Île-de-France,48.8648186,2.2917006
Pharmacie du Trocadéro,,,Île-de-France,48.8651067,2.2883942
Pharmacie Kléber,,,Île-de-France,48.8639118,2.2882305
Pharmacie Hamarsy,,,Île-de-France,48.762079,2.3081395
Pharmacie Lengronne,,,Île-de-France,48.867148,2.2878128
Pharmacie Dubly,,,Île-de-France,48.8675763,2.2902468
Pharmacie Sebag,,,Île-de-France,48.8832777,2.2042531
Pharmacie Toledano,,,Île-de-France,48.9265977,2.4695776
Pharmacie de l'Angelus,,,Île-de-France,48.9243753,2.4631414
Pharmacie Ohayon,,,Île-de-France,48.9180172,2.4478232
Pharmacie Centrale,,,Île-de-France,48.9147965,2.4411899
Pharmacie Rolland,Ballancourt-sur-Essonne,91610.0,Île-de-France,48.527811,2.3723276
Pharmacie Place Victor Hugo,,,Île-de-France,48.8696653,2.2860871
Pharmacie Martin-Lavigne,,,Île-de-France,48.7793321,2.3150819
Pharmacie de l'Hôtel de Ville,,,Île-de-France,48.8367019,2.2415951
Pharmacie de l'Étoile,,,Île-de-France,48.8743633,2.291973
Grande Pharmacie Duret,,,Île-de-France,48.8752949,2.2863783
Pharmacie Malakoff,,,Île-de-France,48.8753128,2.2841014
Pharmacie Basire,,,Île-de-France,48.8680292,2.2810466
Pharmacie Cohen,,,Île-de-France,48.8703665,2.2827253
Lafayette,,,Île-de-France,48.8655162,2.282918
Pharmacie Moreau,,,Île-de-France,48.865253,2.2829502
Pharmacie Lamartine,,,Île-de-France,48.867603,2.2800442
Pharmacie de la Faisanderie,,,Île-de-France,48.8681867,2.2756876
Pharmacie du Parc,,,Île-de-France,48.7766925,2.3144792
Pharmacie Victor Hugo,,,Île-de-France,48.8918833,2.2530932
Pharmacie Condorcet,Bourg-la-Reine,92340.0,Île-de-France,48.7800112,2.3153867
,,,Île-de-France,48.7083874,2.3815376
Pharmacie Victor Hugo,,,Île-de-France,48.8666021,2.2776192
Pharmacie du Roule,,,Île-de-France,48.8862024,2.2618426
Pharmacie YEM,,,Île-de-France,48.9081556,2.4685257
Pharmacie de l'Ouest,,,Île-de-France,48.9042887,2.2557816
Pharmacie de la Mairie,,,Île-de-France,48.8637003,2.2771979
Pharmacie de la Tour,,,Île-de-France,48.8607344,2.2802509
Pharmacie du Bouquet,Pontault-Combault,77340.0,Île-de-France,48.7914131,2.6039248
Pharmacie du Pont de Sèvres,,,Île-de-France,48.8294471,2.233255
Grande Pharmacie de la Pompe,,,Île-de-France,48.8629455,2.2765257
Pharmacie Seguin,,,Île-de-France,48.8637245,2.2725469
Pharmacie du Manège,,,Île-de-France,48.8702368,2.2270916
Pharmacie de la Mairie,,,Île-de-France,48.8704875,2.2259119
Pharmacie du Marché Suresnes,,,Île-de-France,48.8692075,2.2278569
pharmacie moderne des Ulis,,,Île-de-France,48.6782411,2.1745737
Pharmacie Doumer-Passy,,,Île-de-France,48.8589355,2.2769651
Pharmacie Micoulaud,,,Île-de-France,48.9163836,2.4444114
Pharmacie de Chaillot,,,Île-de-France,48.8600965,2.2854932
Pharmacie Conseil Passy,Paris,,Île-de-France,48.8583425,2.2847292
Action Pharma,Dourdan,91410.0,Île-de-France,48.5277944,2.0218935
Pharmacie du Parc,,,Île-de-France,48.8204512,2.2850104
Pharmacie Nguyen Dac,,,Île-de-France,48.821871,2.284659
Grande pharmacie centrale Pasteur,,,Île-de-France,48.8415926,2.3143795
Pharmacie Cadet - Lafayette,,,Île-de-France,48.875702,2.3437474
Pharmacie des Folies Bergère,,,Île-de-France,48.873873,2.3449763
Pharmacie Mignon,,,Île-de-France,48.8761473,2.3456897
Pharmacie Mozart,Paris,75016.0,Île-de-France,48.8573271,2.2728251
Pharmacie Lafayette du Ranelagh,Paris,75016.0,Île-de-France,48.8552591,2.2709985
Pharmacie L'Huillier,,,Île-de-France,48.8559482,2.2750383
Pharmacie du Marché de Passy,,,Île-de-France,48.8577204,2.2774067
Pharmacie de la Place Chopin,,,Île-de-France,48.8563119,2.2777017
Pharmacie de l'Olivier,,,Île-de-France,48.8485449,2.4348638
Pharmacie Passy Chernoviz,Paris,,Île-de-France,48.8577255,2.2811747
Pharmacie Dauriac,,,Île-de-France,48.8353747,2.2497671
Pharmacie Cuvier,,,Île-de-France,48.8437349,2.3546913
Pharmacie Darras,,,Île-de-France,48.6651033,2.8409832
Cadaert,,,Île-de-France,48.7591562,2.0502931
Grande Pharmacie Jaurès,,,Île-de-France,48.8319197,2.2446034
Pharmacie du Dôme,,,Île-de-France,48.8306186,2.2443347
Pharmacie Solal Bismuth,,,Île-de-France,48.8360799,2.3099828
Pharmacie des Sablons,,,Île-de-France,48.880424,2.2730292
Pharmacie Bilgraer,,,Île-de-France,48.8817916,2.2709236
Pharmacie Du Docteur Blanche,Paris,75016.0,Île-de-France,48.8534424,2.2649432
Bouilhac,,,Île-de-France,48.882921,2.2651607
Pharmacie Dambreville,Paris,75016.0,Île-de-France,48.8514366,2.2678072
Grande Pharmacie d'Auteuil,,,Île-de-France,48.8490096,2.2656751
Pharmacie du Parc,,,Île-de-France,48.8425938,2.243804
Pharmacie Arc en Ciel,,,Île-de-France,48.9711909,2.4007862
Pharmacie Principale,,,Île-de-France,48.8229405,2.324857
Pharmacie Centrale d'Auteuil,Paris,75016.0,Île-de-France,48.8482985,2.2644811
Pharmacie de la Porte d'Auteuil,Paris,75016.0,Île-de-France,48.8481041,2.2627861
Pharmacie du Stade,,,Île-de-France,48.9313691,2.2597469
Pharmacie du Pont de Billancourt,,,Île-de-France,48.8256786,2.2478924
Pharmacie Jean Jaurès,,,Île-de-France,48.8279448,2.2468539
Pharmacie de la Peupleraie,,94260.0,Île-de-France,48.7569837,2.3153025
,,,Île-de-France,48.8269224,2.3285268
Pharmacie de la Croix Bleue,Paris,75016.0,Île-de-France,48.8476915,2.265275
Pharmacie Saint-Antoine,,,Île-de-France,48.818669,2.120573
Pharmacie de Marly,Marly-la-Ville,95670.0,Île-de-France,49.0795556,2.5021622
Pharmacie principale,,,Île-de-France,48.8236913,2.5426685
Pharmacie du Bois de Gaumont,,,Île-de-France,48.8259255,2.5608669
Pharmacie Mersier,,92100.0,Île-de-France,48.8398788,2.2363386
Pharmacie des Tilleuls,,,Île-de-France,48.8274251,2.5413686
Pharmacie Reine,,,Île-de-France,48.8403836,2.2340739
Pharmacie du Centre Pompidou,,,Île-de-France,48.860925,2.3534975
Grande Pharmacie Jouvenet,,,Île-de-France,48.8430519,2.2650095
Pharmacie du Château,,,Île-de-France,48.8428031,2.2381419
Pharmacie du Faubourg du Temple,Paris,,Île-de-France,48.8714691,2.3750538
Pharmacie Emmanuelle Chaugny,Les Molières,91470.0,Île-de-France,48.6732341,2.0689536
Pharmacie du Parc des Princes,,,Île-de-France,48.8401003,2.2560437
PharmAvance,,,Île-de-France,48.8387308,2.2609773
Pharmacie de la Gare,,,Île-de-France,48.9922395,1.8473459
Pharmacie de l'Île Saint-Germain,,,Île-de-France,48.822952,2.249911
Pharmacie Eisenbeth,,,Île-de-France,48.839948,2.2395749
Pharmacie Alesia - Jean Moulin,,,Île-de-France,48.8269809,2.3245691
Pharmacie de l'Europe,,,Île-de-France,48.8320415,2.3248498
Pharmacie Blanqui,,,Île-de-France,48.829782,2.347087
Pharmacie Foch,,,Île-de-France,48.8029222,2.4900476
Pharmacie des Acacias,,,Île-de-France,48.8032669,2.3713192
Pharmacie Centrale,,,Île-de-France,48.6450637,1.8216507
Pharmacie de la Barre,,,Île-de-France,48.9668408,2.3170725
Pharmacie Soufflot,,,Île-de-France,48.8470028,2.3415709
Pharmacie de la Place,,,Île-de-France,48.9224131,2.5439543
Pharmacie Mataga,,,Île-de-France,48.9347589,2.5687515
Pharmacie de la Poste,,,Île-de-France,48.6132783,2.3764797
Pharmacie Place de Catalogne,,,Île-de-France,48.8375805,2.3194622
Pharmacie du Bois Jacques,Eaubonne,95600.0,Île-de-France,48.9923024,2.2844639
Pharmacie de la Clef Saint-Pierre,,78990.0,Île-de-France,48.7921446,1.9725234
Pharmacie du Soleil,,,Île-de-France,48.8289922,2.2510822
Pharmacie Pasteur,Vert-Saint-Denis,77240.0,Île-de-France,48.5649077,2.6125165
Pharmacie de l'Avenir,Mennecy,91540.0,Île-de-France,48.5648584,2.4380569
Pharmacie du Stade de Coubertin,,,Île-de-France,48.8349894,2.2549359
Pharmacie de la Poste,Juvisy-sur-Orge,91260.0,Île-de-France,48.691056,2.3753135
Pharmacie Nouvelle Briand Rivay,,,Île-de-France,48.8932771,2.2905105
Aprium Pharmacie centrale,Champigny-sur-Marne,94500.0,Île-de-France,48.8132936,2.5113222
Pharmacie de la Porte Maillot,Paris,75017.0,Île-de-France,48.877227,2.2853859
Pharmacie de la Mairie,,,Île-de-France,48.8824225,2.381271
Pharmacie Boujenah,Paris,,Île-de-France,48.8760513,2.2866166
Pharmacie du Quartier Latin,Paris,,Île-de-France,48.8511726,2.345929
Pharmacie Notre-Dame,,,Île-de-France,48.8512339,2.3482344
Pharmacie de la Sorbonne,,,Île-de-France,48.8498647,2.3434385
Pharmacie Necker Pasteur,,,Île-de-France,48.8422628,2.3136097
Pharmacie Pasteur,,,Île-de-France,48.8418058,2.31301
Pharmacie des Buttes Chaumont,Paris,75019.0,Île-de-France,48.8849782,2.3792829
Pharmacie du Golf,,,Île-de-France,48.8503118,2.8202248
Pharmacie de l'Héliport,,,Île-de-France,48.8286573,2.2730915
,,,Île-de-France,48.8352624,2.2859287
Pharmacie des Grands Boulevards,,,Île-de-France,48.8712109,2.3430984
Pharmacie Guignon,,95130.0,Île-de-France,48.9844352,2.227626
Pharmacie de la Fourche,,,Île-de-France,48.8878847,2.3259177
Pharmacie des Peupliers,Franconville,95130.0,Île-de-France,48.9840421,2.2268894
Pharmacie Roque,Viry-Châtillon,91170.0,Île-de-France,48.6754267,2.3740922
Pharmacie de l'Hôtel de Ville,,,Île-de-France,48.88317,2.2375946
Pharmacie des Écoles,,,Île-de-France,48.8810643,2.2379994
Pharmacie Les Feuillantines,,,Île-de-France,48.8415876,2.3435962
Pharmacie Gay-Lussac,,,Île-de-France,48.8438865,2.3420707
Pharmacie des Facultés,,,Île-de-France,48.8460312,2.3413867
Pharmacie Charras,,,Île-de-France,48.8950474,2.251827
Pharmacie Ledru-Rollin,,,Île-de-France,48.8496158,2.3739071
Pharmacie Saint-Michel,,,Île-de-France,48.8462851,2.340547
Cochin - Port-Royal,,,Île-de-France,48.8389187,2.3404368
Pharmacie Monge,,,Île-de-France,48.8425907,2.3519394
Pharmacie du Parc,,,Île-de-France,48.8198975,1.9874652
Pharmacie Saint-Marcel,Paris,75005.0,Île-de-France,48.8375562,2.3535349
Pharmacie du Jardin des Plantes,,,Île-de-France,48.8411279,2.3622765
Pharmacie Akbaraly,,,Île-de-France,48.927997,2.223365
Pharmacie Leroux,,,Île-de-France,48.8146501,2.4593293
Pharmacie Parisienne,,,Île-de-France,48.8589842,2.3037923
Pharmacie Bosquet Grenelle,,,Île-de-France,48.8571424,2.30461
Pharmacie de la Bourdonnais,,,Île-de-France,48.8562829,2.301939
Pharmacie Brisebarre,,,Île-de-France,48.8597553,2.3011269
Pharmacie du Val de Liesse,Saint-Ouen-l'Aumône,95310.0,Île-de-France,49.033524,2.126423
Pharmacie de L'Herminier,,,Île-de-France,48.9382757,2.4949532
Pharmacie Robespierre,,,Île-de-France,48.9466177,2.5000546
Pharmacie du Centre,,,Île-de-France,48.943359,2.5070534
Pharmacie Beausoleil,,,Île-de-France,48.8534739,2.2128601
Pharmacie des Vignes,,,Île-de-France,48.8669352,2.2167715
Pharmacie Danan,,,Île-de-France,48.7648959,2.4872947
Pharmacie Saint-Exupéry,,,Île-de-France,49.0364396,2.211987
Pharmacie du Théâtre,,,Île-de-France,48.7980358,2.4851099
Grande Pharmacie de Cesson,,,Île-de-France,48.5628915,2.6052078
Pharmacie de Saint-Rémy,,,Île-de-France,48.7052875,2.0709566
Grande Pharmacie d'Asnières,,,Île-de-France,48.9093266,2.2864139
Pharmacie Sajus,,,Île-de-France,48.9027259,2.2753245
Grande Pharmacie,,,Île-de-France,48.8447931,2.2347733
Pharmacie Bellaiche,,,Île-de-France,48.856516,2.3269654
Pharmacie du marché d’Aligre,,,Île-de-France,48.8491906,2.3784376
Pharmacie Face à l'Interco,,,Île-de-France,48.7984843,2.4647084
Pharmacie Face À Mondor,,,Île-de-France,48.7980141,2.4560676
Pharmacie Mitre,Saint-Maur-des-Fossés,94100.0,Île-de-France,48.7981584,2.477793
Pharmacie du Marché,,,Île-de-France,48.8137112,1.8998248
Pharmacie de la Gare,Plaisir,78370.0,Île-de-France,48.8314297,1.9422893
Pharmacie Canonne Réaumur,Paris,,Île-de-France,48.8658467,2.3525632
Pharmacie Sebag,,,Île-de-France,48.906242,2.268632
Pharmacie Parisot,,,Île-de-France,48.8242175,2.9574229
Pharmacie de la Place Gambetta,Yerres,91330.0,Île-de-France,48.7016512,2.4863697
Pharmacie Pecker,,,Île-de-France,48.8792406,2.334651
Pharmacie de la Gare,Sannois,95110.0,Île-de-France,48.9698408,2.26265
Pharmacie des Martyrs,,,Île-de-France,48.8769401,2.3393848
Pharmacie de la Place,,,Île-de-France,48.927694,2.4910513
Pharmacie,,,Île-de-France,48.806911,2.5088376
Pharmacie Balard,,,Île-de-France,48.8368695,2.2790628
Pharmacie Breton,,,Île-de-France,48.8379895,2.3992701
Pharmacie du Métro Michel Bizot,,,Île-de-France,48.836896,2.4022462
Pharmacie de la Mairie,,,Île-de-France,48.841628,2.3866804
Pharmacie de la Porte Dorée,,,Île-de-France,48.8349908,2.4065836
Pharmacie Place Cambronne,Paris,,Île-de-France,48.8474822,2.3019418
Pharmacie Sitruk,,,Île-de-France,48.8447637,2.3102862
Pharmacie Richard,,,Île-de-France,48.7977822,2.4975146
Pharmacie Deslandre,,,Île-de-France,48.9066674,2.1171819
Pharmacie Dichamp,,75012.0,Île-de-France,48.8392597,2.3893476
Pharmacie de Roland Garros,,,Île-de-France,48.8463869,2.2380202
Pharmacie Notre-Dame,,,Île-de-France,48.8459622,2.237423
Pharmacie de Saxe,,,Île-de-France,48.8485448,2.3086944
Pharmacie des Canadiens,,,Île-de-France,48.8176116,2.4616227
Pharmacie Mesnard,,,Île-de-France,48.8503908,2.3115133
Pharmacie Israël,,,Île-de-France,48.8569115,2.3780166
Pharmacie Centrale des Lilas,,,Île-de-France,48.8795545,2.4150569
Grande Pharmacie des Lilas,,,Île-de-France,48.8805634,2.4182863
Pharmacie Laferrière,,,Île-de-France,48.801939,2.4589447
,,,Île-de-France,48.6511262,1.8180566
Pharmacie du Marché,Quincy-sous-Sénart,91480.0,Île-de-France,48.6741571,2.5342959
Pharmacie de Ris,Ris-Orangis,91130.0,Île-de-France,48.6511775,2.4037198
Parapharmacie,,,Île-de-France,48.7645543,2.4881375
Pharmacie du métro,,,Île-de-France,48.877421,2.370499
Pharmacie Goncourt,,,Île-de-France,48.8774044,2.3694714
Pharmacie Principale,,,Île-de-France,48.8839161,2.3676644
Pharmacie 217,,,Île-de-France,48.8815178,2.364961
Pharmacie Almeida,,,Île-de-France,48.944592,2.2509039
,,,Île-de-France,48.636056,2.798856
Pharmacie Centre Colmar,,,Île-de-France,48.8864274,2.1803436
Pharmacie Postic Lagrandeur,,,Île-de-France,48.8698134,2.3700786
Pharmacie de l'Avenue,,,Île-de-France,48.9461676,2.2493625
Pharmacie Hurabielle Chevalier,,,Île-de-France,48.770505,2.025427
Pharmacie Bui-Nguyen,,,Île-de-France,48.8757327,2.3977989
Pharmacie de la Mare Caillon,,,Île-de-France,48.76276,2.033998
Pharmacie du Rond-Point des Champs-Élysées,,,Île-de-France,48.8702549,2.3098514
Pharmacie Chaptal,,75017.0,Île-de-France,48.8820895,2.319335
Pharmacie du Pont,,,Île-de-France,48.8854729,2.2594752
,,,Île-de-France,48.8618971,2.123157
Pharmacie du Javelot,,,Île-de-France,48.8251368,2.365621
Pharmacie des Roches,Noisiel,77186.0,Île-de-France,48.8458039,2.6154205
Pharmacie de la Gare,Noisiel,77186.0,Île-de-France,48.8432658,2.6159469
Pharmacie Berthelot,,,Île-de-France,48.8093477,2.296567
