annee;atc1;l_atc1;region;boites;population;boites_pour_1000
2016;C;SYSTEME CARDIO-VASCULAIRE;32;26598812;6006870;4428
2016;C;SYSTEME CARDIO-VASCULAIRE;44;23776202;5555186;4280
2016;C;SYSTEME CARDIO-VASCULAIRE;52;12203315;3737632;3265
2016;C;SYSTEME CARDIO-VASCULAIRE;53;12704712;3306529;3842
2016;C;SYSTEME CARDIO-VASCULAIRE;75;26205849;5935603;4415
2016;C;SYSTEME CARDIO-VASCULAIRE;76;21808692;5808435;3755
2016;C;SYSTEME CARDIO-VASCULAIRE;84;28306073;7916889;3575
2016;C;SYSTEME CARDIO-VASCULAIRE;93;22230496;5021928;4427
2016;D;DERMATOLOGIE;11;15778318;12117132;1302
2016;D;DERMATOLOGIE;24;2985943;2577866;1158
2016;D;DERMATOLOGIE;27;3211161;2818338;1139
2016;D;DERMATOLOGIE;28;3848486;3335929;1154
2016;D;DERMATOLOGIE;32;9941487;6006870;1655
2016;D;DERMATOLOGIE;44;7913979;5555186;1425
2016;D;DERMATOLOGIE;52;3594998;3737632;962
2016;D;DERMATOLOGIE;53;3410133;3306529;1031
2016;D;DERMATOLOGIE;75;7289547;5935603;1228
2016;D;DERMATOLOGIE;76;7841755;5808435;1350
2016;D;DERMATOLOGIE;84;8965042;7916889;1132
2016;D;DERMATOLOGIE;93;8801068;5021928;1753
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;11;12238658;12117132;1010
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;24;2664346;2577866;1034
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;27;2949554;2818338;1047
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;28;3423908;3335929;1026
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;32;6338187;6006870;1055
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;44;6002915;5555186;1081
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;52;3397842;3737632;909
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;53;2884839;3306529;872
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;75;6079494;5935603;1024
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;76;5983568;5808435;1030
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;84;7698801;7916889;972
2016;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;93;6092834;5021928;1213
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;11;11300548;12117132;933
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;24;2801551;2577866;1087
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;27;3325370;2818338;1180
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;28;3579589;3335929;1073
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;32;6585794;6006870;1096
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;44;6211631;5555186;1118
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;52;3879687;3737632;1038
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;53;3905058;3306529;1181
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;75;7434064;5935603;1252
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;76;8131357;5808435;1400
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;84;8771724;7916889;1108
2016;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;93;7371800;5021928;1468
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);11;29899371;12117132;2468
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);24;5732272;2577866;2224
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);27;7079286;2818338;2512
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);28;8264180;3335929;2477
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);32;16295682;6006870;2713
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);44;13754334;5555186;2476
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);52;7633027;3737632;2042
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);53;7520147;3306529;2274
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);75;14926092;5935603;2515
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);76;14474321;5808435;2492
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);84;17008710;7916889;2148
2016;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);93;14360601;5021928;2860
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;11;2472525;12117132;204
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;24;623143;2577866;242
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;27;639372;2818338;227
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;28;829013;3335929;249
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;32;1332594;6006870;222
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;44;1338619;5555186;241
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;52;804261;3737632;215
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;53;725271;3306529;219
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;75;1427681;5935603;241
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;76;1260878;5808435;217
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;84;1814101;7916889;229
2016;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;93;1284642;5021928;256
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;11;17985802;12117132;1484
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;24;4484800;2577866;1740
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;27;4974303;2818338;1765
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;28;5733353;3335929;1719
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;32;13073983;6006870;2177
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;44;11189887;5555186;2014
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;52;4773032;3737632;1277
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;53;4525423;3306529;1369
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;75;10867394;5935603;1831
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;76;10646598;5808435;1833
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;84;11956407;7916889;1510
2016;M;SYSTEME MUSCULO-SQUELETTIQUE;93;11198828;5021928;2230
2016;N;SYSTEME NERVEUX;11;130838793;12117132;10798
2016;N;SYSTEME NERVEUX;24;34587722;2577866;13417
2016;N;SYSTEME NERVEUX;27;40404958;2818338;14336
2016;N;SYSTEME NERVEUX;28;49856009;3335929;14945
2016;N;SYSTEME NERVEUX;32;91365032;6006870;15210
2016;N;SYSTEME NERVEUX;44;77720687;5555186;13991
2016;N;SYSTEME NERVEUX;52;46493320;3737632;12439
2016;N;SYSTEME NERVEUX;53;45785104;3306529;13847
2016;N;SYSTEME NERVEUX;75;84934008;5935603;14309
2016;N;SYSTEME NERVEUX;76;77397638;5808435;13325
2016;N;SYSTEME NERVEUX;84;99001689;7916889;12505
2016;N;SYSTEME NERVEUX;93;75457060;5021928;15026
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;11;1306389;12117132;108
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;24;227472;2577866;88
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;27;262007;2818338;93
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;28;341945;3335929;103
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;32;687682;6006870;114
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;44;505799;5555186;91
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;52;304547;3737632;81
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;53;325764;3306529;99
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;75;638331;5935603;108
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;76;642937;5808435;111
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;84;644303;7916889;81
2016;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;93;671026;5021928;134
2016;R;SYSTEME RESPIRATOIRE;11;25205567;12117132;2080
2016;R;SYSTEME RESPIRATOIRE;24;5442508;2577866;2111
2016;R;SYSTEME RESPIRATOIRE;27;6149183;2818338;2182
2016;R;SYSTEME RESPIRATOIRE;28;8405596;3335929;2520
2016;R;SYSTEME RESPIRATOIRE;32;18783609;6006870;3127
2016;R;SYSTEME RESPIRATOIRE;44;14145221;5555186;2546
2016;R;SYSTEME RESPIRATOIRE;52;6960960;3737632;1862
2016;R;SYSTEME RESPIRATOIRE;53;7051511;3306529;2133
2016;R;SYSTEME RESPIRATOIRE;75;13678085;5935603;2304
2016;R;SYSTEME RESPIRATOIRE;76;13581897;5808435;2338
2016;R;SYSTEME RESPIRATOIRE;84;15119028;7916889;1910
2016;R;SYSTEME RESPIRATOIRE;93;13441695;5021928;2677
2016;S;ORGANES SENSORIELS;11;13735884;12117132;1134
2016;S;ORGANES SENSORIELS;24;2788250;2577866;1082
2016;S;ORGANES SENSORIELS;27;2779011;2818338;986
2016;S;ORGANES SENSORIELS;28;3462819;3335929;1038
2016;S;ORGANES SENSORIELS;32;6638019;6006870;1105
2016;S;ORGANES SENSORIELS;44;5712608;5555186;1028
2016;S;ORGANES SENSORIELS;52;3730329;3737632;998
2016;S;ORGANES SENSORIELS;53;3916067;3306529;1184
2016;S;ORGANES SENSORIELS;75;6738728;5935603;1135
2016;S;ORGANES SENSORIELS;76;7617644;5808435;1311
2016;S;ORGANES SENSORIELS;84;7921225;7916889;1001
2016;S;ORGANES SENSORIELS;93;8297742;5021928;1652
2016;V;DIVERS;11;1543913;12117132;127
2016;V;DIVERS;24;305497;2577866;119
2016;V;DIVERS;27;310242;2818338;110
2016;V;DIVERS;28;378695;3335929;114
2016;V;DIVERS;32;841892;6006870;140
2016;V;DIVERS;44;640260;5555186;115
2016;V;DIVERS;52;379355;3737632;101
2016;V;DIVERS;53;321729;3306529;97
2016;V;DIVERS;75;650775;5935603;110
2016;V;DIVERS;76;732734;5808435;126
2016;V;DIVERS;84;972237;7916889;123
2016;V;DIVERS;93;794389;5021928;158
2015;A;SYSTEME DIGESTIF ET METABOLISME;11;62106567;12082144;5140
2015;A;SYSTEME DIGESTIF ET METABOLISME;24;14789491;2578592;5735
2015;A;SYSTEME DIGESTIF ET METABOLISME;27;15819871;2820940;5608
2015;A;SYSTEME DIGESTIF ET METABOLISME;28;18697756;3339131;5600
2015;A;SYSTEME DIGESTIF ET METABOLISME;32;40391164;6009976;6721
2015;A;SYSTEME DIGESTIF ET METABOLISME;44;34097675;5559051;6134
2015;A;SYSTEME DIGESTIF ET METABOLISME;52;17628750;3718512;4741
2015;A;SYSTEME DIGESTIF ET METABOLISME;53;16337195;3293850;4960
2015;A;SYSTEME DIGESTIF ET METABOLISME;75;36279615;5911482;6137
2015;A;SYSTEME DIGESTIF ET METABOLISME;76;33719854;5774185;5840
2015;A;SYSTEME DIGESTIF ET METABOLISME;84;38631843;7877698;4904
2015;A;SYSTEME DIGESTIF ET METABOLISME;93;36036648;5007977;7196
2015;B;SANG ET ORGANES HEMATOPOIETQUES;11;16894037;12082144;1398
2015;B;SANG ET ORGANES HEMATOPOIETQUES;24;4366784;2578592;1693
2015;B;SANG ET ORGANES HEMATOPOIETQUES;27;5105665;2820940;1810
2015;B;SANG ET ORGANES HEMATOPOIETQUES;28;6309677;3339131;1890
2015;B;SANG ET ORGANES HEMATOPOIETQUES;32;11714486;6009976;1949
2015;B;SANG ET ORGANES HEMATOPOIETQUES;44;10578825;5559051;1903
2015;B;SANG ET ORGANES HEMATOPOIETQUES;52;5665073;3718512;1523
2015;B;SANG ET ORGANES HEMATOPOIETQUES;53;5780398;3293850;1755
2015;B;SANG ET ORGANES HEMATOPOIETQUES;75;11144632;5911482;1885
2015;B;SANG ET ORGANES HEMATOPOIETQUES;76;11101054;5774185;1923
2015;B;SANG ET ORGANES HEMATOPOIETQUES;84;12300103;7877698;1561
2015;B;SANG ET ORGANES HEMATOPOIETQUES;93;11506269;5007977;2298
2015;C;SYSTEME CARDIO-VASCULAIRE;11;36570258;12082144;3027
2015;C;SYSTEME CARDIO-VASCULAIRE;24;11417864;2578592;4428
2015;C;SYSTEME CARDIO-VASCULAIRE;27;12222290;2820940;4333
2015;C;SYSTEME CARDIO-VASCULAIRE;28;14100201;3339131;4223
2015;C;SYSTEME CARDIO-VASCULAIRE;32;27173852;6009976;4521
2015;C;SYSTEME CARDIO-VASCULAIRE;44;24382944;5559051;4386
2015;C;SYSTEME CARDIO-VASCULAIRE;52;12473461;3718512;3354
2015;C;SYSTEME CARDIO-VASCULAIRE;53;12955113;3293850;3933
2015;C;SYSTEME CARDIO-VASCULAIRE;75;26852151;5911482;4542
2015;C;SYSTEME CARDIO-VASCULAIRE;76;22238220;5774185;3851
2015;C;SYSTEME CARDIO-VASCULAIRE;84;28827747;7877698;3659
2015;C;SYSTEME CARDIO-VASCULAIRE;93;22705356;5007977;4534
2015;D;DERMATOLOGIE;11;16041000;12082144;1328
2015;D;DERMATOLOGIE;24;3024444;2578592;1173
2015;D;DERMATOLOGIE;27;3242036;2820940;1149
2015;D;DERMATOLOGIE;28;3900078;3339131;1168
2015;D;DERMATOLOGIE;32;10046998;6009976;1672
2015;D;DERMATOLOGIE;44;8014851;5559051;1442
2015;D;DERMATOLOGIE;52;3614745;3718512;972
2015;D;DERMATOLOGIE;53;3418103;3293850;1038
2015;D;DERMATOLOGIE;75;7330835;5911482;1240
2015;D;DERMATOLOGIE;76;7929451;5774185;1373
2015;D;DERMATOLOGIE;84;8990602;7877698;1141
2015;D;DERMATOLOGIE;93;8892684;5007977;1776
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;11;12438759;12082144;1030
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;24;2711158;2578592;1051
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;27;2961098;2820940;1050
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;28;3461973;3339131;1037
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;32;6390877;6009976;1063
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;44;6060003;5559051;1090
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;52;3412961;3718512;918
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;53;2900685;3293850;881
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;75;6153433;5911482;1041
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;76;6041194;5774185;1046
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;84;7678785;7877698;975
2015;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;93;6173007;5007977;1233
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;11;11149635;12082144;923
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;24;2775496;2578592;1076
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;27;3232584;2820940;1146
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;28;3541713;3339131;1061
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;32;6499527;6009976;1081
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;44;6088042;5559051;1095
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;52;3850366;3718512;1035
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;53;3871015;3293850;1175
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;75;7431174;5911482;1257
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;76;8046727;5774185;1394
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;84;8610550;7877698;1093
2015;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;93;7350324;5007977;1468
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);11;29567943;12082144;2447
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);24;5720403;2578592;2218
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);27;6871591;2820940;2436
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);28;8295401;3339131;2484
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);32;16164174;6009976;2690
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);44;13491506;5559051;2427
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);52;7613050;3718512;2047
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);53;7499847;3293850;2277
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);75;15068876;5911482;2549
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);76;14303785;5774185;2477
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);84;16801303;7877698;2133
2015;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);93;14448151;5007977;2885
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;11;2386463;12082144;198
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;24;600587;2578592;233
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;27;612098;2820940;217
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;28;806295;3339131;241
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;32;1293187;6009976;215
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;44;1296408;5559051;233
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;52;770788;3718512;207
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;53;702963;3293850;213
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;75;1386854;5911482;235
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;76;1218656;5774185;211
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;84;1737914;7877698;221
2015;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;93;1226931;5007977;245
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;11;18688241;12082144;1547
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;24;4713949;2578592;1828
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;27;5194848;2820940;1842
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;28;6016376;3339131;1802
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;32;13653965;6009976;2272
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;44;11585358;5559051;2084
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;52;4992982;3718512;1343
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;53;4797279;3293850;1456
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;75;11355878;5911482;1921
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;76;11058782;5774185;1915
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;84;12405867;7877698;1575
2015;M;SYSTEME MUSCULO-SQUELETTIQUE;93;11694766;5007977;2335
2015;N;SYSTEME NERVEUX;11;128465553;12082144;10633
2015;N;SYSTEME NERVEUX;24;34452426;2578592;13361
2015;N;SYSTEME NERVEUX;27;39919857;2820940;14151
2015;N;SYSTEME NERVEUX;28;49102601;3339131;14705
2015;N;SYSTEME NERVEUX;32;90325708;6009976;15029
2015;N;SYSTEME NERVEUX;44;76791638;5559051;13814
2015;N;SYSTEME NERVEUX;52;46121550;3718512;12403
2015;N;SYSTEME NERVEUX;53;45513692;3293850;13818
2015;N;SYSTEME NERVEUX;75;84379461;5911482;14274
2015;N;SYSTEME NERVEUX;76;76067685;5774185;13174
2015;N;SYSTEME NERVEUX;84;97135010;7877698;12330
2015;N;SYSTEME NERVEUX;93;74362460;5007977;14849
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;11;1264316;12082144;105
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;24;220688;2578592;86
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;27;249325;2820940;88
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;28;328275;3339131;98
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;32;655918;6009976;109
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;44;476423;5559051;86
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;52;300627;3718512;81
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;53;319246;3293850;97
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;75;599327;5911482;101
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;76;613700;5774185;106
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;84;599934;7877698;76
2015;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;93;634057;5007977;127
2015;R;SYSTEME RESPIRATOIRE;11;24784051;12082144;2051
2015;R;SYSTEME RESPIRATOIRE;24;5494655;2578592;2131
2015;R;SYSTEME RESPIRATOIRE;27;6010976;2820940;2131
2015;R;SYSTEME RESPIRATOIRE;28;8323561;3339131;2493
2015;R;SYSTEME RESPIRATOIRE;32;18658068;6009976;3105
2015;R;SYSTEME RESPIRATOIRE;44;13955645;5559051;2510
2015;R;SYSTEME RESPIRATOIRE;52;7008456;3718512;1885
2015;R;SYSTEME RESPIRATOIRE;53;7045299;3293850;2139
2015;R;SYSTEME RESPIRATOIRE;75;13853605;5911482;2344
2015;R;SYSTEME RESPIRATOIRE;76;13390802;5774185;2319
2015;R;SYSTEME RESPIRATOIRE;84;14777748;7877698;1876
2015;R;SYSTEME RESPIRATOIRE;93;13395269;5007977;2675
2015;S;ORGANES SENSORIELS;11;13708951;12082144;1135
2015;S;ORGANES SENSORIELS;24;2823351;2578592;1095
2015;S;ORGANES SENSORIELS;27;2780519;2820940;986
2015;S;ORGANES SENSORIELS;28;3469133;3339131;1039
2015;S;ORGANES SENSORIELS;32;6636801;6009976;1104
2015;S;ORGANES SENSORIELS;44;5740436;5559051;1033
2015;S;ORGANES SENSORIELS;52;3698568;3718512;995
2015;S;ORGANES SENSORIELS;53;3907132;3293850;1186
2015;S;ORGANES SENSORIELS;75;6744650;5911482;1141
2015;S;ORGANES SENSORIELS;76;7642250;5774185;1324
2015;S;ORGANES SENSORIELS;84;7902369;7877698;1003
2015;S;ORGANES SENSORIELS;93;8401649;5007977;1678
2015;V;DIVERS;11;1458755;12082144;121
2015;V;DIVERS;24;285177;2578592;111
2015;V;DIVERS;27;283319;2820940;100
2015;V;DIVERS;28;357859;3339131;107
2015;V;DIVERS;32;803965;6009976;134
2015;V;DIVERS;44;593835;5559051;107
2015;V;DIVERS;52;353637;3718512;95
2015;V;DIVERS;53;302503;3293850;92
2015;V;DIVERS;75;601401;5911482;102
2015;V;DIVERS;76;684761;5774185;119
2015;V;DIVERS;84;883804;7877698;112
2015;V;DIVERS;93;736102;5007977;147
2014;A;SYSTEME DIGESTIF ET METABOLISME;11;61259356;12027565;5093
2014;A;SYSTEME DIGESTIF ET METABOLISME;24;14633604;2577435;5678
2014;A;SYSTEME DIGESTIF ET METABOLISME;27;15448472;2820623;5477
2014;A;SYSTEME DIGESTIF ET METABOLISME;28;18401598;3335645;5517
2014;A;SYSTEME DIGESTIF ET METABOLISME;32;39162343;6006156;6520
2014;A;SYSTEME DIGESTIF ET METABOLISME;44;32826312;5554645;5910
2014;A;SYSTEME DIGESTIF ET METABOLISME;52;17505606;3690833;4743
2014;A;SYSTEME DIGESTIF ET METABOLISME;53;16050410;3276543;4899
2014;A;SYSTEME DIGESTIF ET METABOLISME;75;35753327;5879144;6081
2014;A;SYSTEME DIGESTIF ET METABOLISME;76;33055705;5730753;5768
2014;A;SYSTEME DIGESTIF ET METABOLISME;84;38081830;7820966;4869
2014;A;SYSTEME DIGESTIF ET METABOLISME;93;35325165;4983438;7089
2014;B;SANG ET ORGANES HEMATOPOIETQUES;11;16085826;12027565;1337
2014;B;SANG ET ORGANES HEMATOPOIETQUES;24;4190908;2577435;1626
2014;B;SANG ET ORGANES HEMATOPOIETQUES;27;4847764;2820623;1719
2014;B;SANG ET ORGANES HEMATOPOIETQUES;28;5996510;3335645;1798
2014;B;SANG ET ORGANES HEMATOPOIETQUES;32;10827611;6006156;1803
2014;B;SANG ET ORGANES HEMATOPOIETQUES;44;9784137;5554645;1761
2014;B;SANG ET ORGANES HEMATOPOIETQUES;52;5385447;3690833;1459
2014;B;SANG ET ORGANES HEMATOPOIETQUES;53;5449091;3276543;1663
2014;B;SANG ET ORGANES HEMATOPOIETQUES;75;10508964;5879144;1787
2014;B;SANG ET ORGANES HEMATOPOIETQUES;76;10359280;5730753;1808
2014;B;SANG ET ORGANES HEMATOPOIETQUES;84;11724977;7820966;1499
2014;B;SANG ET ORGANES HEMATOPOIETQUES;93;10867966;4983438;2181
2014;C;SYSTEME CARDIO-VASCULAIRE;11;36848910;12027565;3064
2014;C;SYSTEME CARDIO-VASCULAIRE;24;11451858;2577435;4443
2014;C;SYSTEME CARDIO-VASCULAIRE;27;12217283;2820623;4331
2014;C;SYSTEME CARDIO-VASCULAIRE;28;14052823;3335645;4213
2014;C;SYSTEME CARDIO-VASCULAIRE;32;26226941;6006156;4367
2014;C;SYSTEME CARDIO-VASCULAIRE;44;23643428;5554645;4257
2014;C;SYSTEME CARDIO-VASCULAIRE;52;12433427;3690833;3369
2014;C;SYSTEME CARDIO-VASCULAIRE;53;12657669;3276543;3863
2014;C;SYSTEME CARDIO-VASCULAIRE;75;26830518;5879144;4564
2014;C;SYSTEME CARDIO-VASCULAIRE;76;21979053;5730753;3835
2014;C;SYSTEME CARDIO-VASCULAIRE;84;28841939;7820966;3688
