annee;atc2;l_atc2;region;boites;population;boites_pour_1000
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;28;268643;3348960;80
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;32;672348;5983840;112
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;44;573258;5557457;103
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;52;238501;3926871;61
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;53;237333;3469711;68
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;75;586398;6181885;95
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;76;652557;6165869;106
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;84;589774;8238335;72
2024;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;93;712927;5252362;136
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;11;4179232;12507542;334
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;24;848836;2588006;328
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;27;886175;2800180;316
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;28;1034623;3348960;309
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;32;2323771;5983840;388
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;44;2086790;5557457;375
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;52;1030890;3926871;263
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;53;991055;3469711;286
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;75;1943589;6181885;314
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;76;1989275;6165869;323
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;84;2473473;8238335;300
2024;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;93;2238911;5252362;426
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;11;2500332;12507542;200
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;24;475681;2588006;184
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;27;525710;2800180;188
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;28;643757;3348960;192
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;32;1956040;5983840;327
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;44;1359341;5557457;245
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;52;597269;3926871;152
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;53;520911;3469711;150
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;75;1379955;6181885;223
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;76;1426011;6165869;231
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;84;1626152;8238335;197
2024;D08;ANTISEPTIQUES ET DESINFECTANTS;93;1914882;5252362;365
2024;D10;PREPARATIONS ANTIACNEIQUES;11;919000;12507542;73
2024;D10;PREPARATIONS ANTIACNEIQUES;24;123682;2588006;48
2024;D10;PREPARATIONS ANTIACNEIQUES;27;144436;2800180;52
2024;D10;PREPARATIONS ANTIACNEIQUES;28;167588;3348960;50
2024;D10;PREPARATIONS ANTIACNEIQUES;32;377090;5983840;63
2024;D10;PREPARATIONS ANTIACNEIQUES;44;359251;5557457;65
2024;D10;PREPARATIONS ANTIACNEIQUES;52;198615;3926871;51
2024;D10;PREPARATIONS ANTIACNEIQUES;53;158835;3469711;46
2024;D10;PREPARATIONS ANTIACNEIQUES;75;300683;6181885;49
2024;D10;PREPARATIONS ANTIACNEIQUES;76;329002;6165869;53
2024;D10;PREPARATIONS ANTIACNEIQUES;84;394500;8238335;48
2024;D10;PREPARATIONS ANTIACNEIQUES;93;385494;5252362;73
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;11;111983;12507542;9
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;24;15652;2588006;6
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;27;22156;2800180;8
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;28;27997;3348960;8
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;32;58925;5983840;10
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;44;49732;5557457;9
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;52;27546;3926871;7
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;53;28159;3469711;8
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;75;47057;6181885;8
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;76;57816;6165869;9
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;84;61130;8238335;7
2024;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;93;49561;5252362;9
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;11;956274;12507542;76
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;24;127039;2588006;49
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;27;173098;2800180;62
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;28;198430;3348960;59
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;32;385271;5983840;64
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;44;378355;5557457;68
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;52;172856;3926871;44
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;53;161876;3469711;47
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;75;339566;6181885;55
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;76;350531;6165869;57
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;84;404671;8238335;49
2024;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;93;408237;5252362;78
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;11;96823;12507542;8
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;24;18817;2588006;7
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;27;24525;2800180;9
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;28;28633;3348960;9
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;32;50860;5983840;8
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;44;46254;5557457;8
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;52;35924;3926871;9
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;53;29947;3469711;9
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;75;53494;6181885;9
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;76;56363;6165869;9
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;84;71351;8238335;9
2024;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;93;47283;5252362;9
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;11;5457303;12507542;436
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;24;1061801;2588006;410
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;27;1080335;2800180;386
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;28;1463401;3348960;437
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;32;2697885;5983840;451
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;44;2315160;5557457;417
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;52;1620421;3926871;413
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;53;1315411;3469711;379
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;75;2455228;6181885;397
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;76;2491734;6165869;404
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;84;3228165;8238335;392
2024;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;93;2419569;5252362;461
2024;G04;MEDICAMENTS UROLOGIQUES;11;4013761;12507542;321
2024;G04;MEDICAMENTS UROLOGIQUES;24;1080115;2588006;417
2024;G04;MEDICAMENTS UROLOGIQUES;27;1379902;2800180;493
2024;G04;MEDICAMENTS UROLOGIQUES;28;1430323;3348960;427
2024;G04;MEDICAMENTS UROLOGIQUES;32;2462512;5983840;412
2024;G04;MEDICAMENTS UROLOGIQUES;44;2412743;5557457;434
2024;G04;MEDICAMENTS UROLOGIQUES;52;1353947;3926871;345
2024;G04;MEDICAMENTS UROLOGIQUES;53;1167411;3469711;336
2024;G04;MEDICAMENTS UROLOGIQUES;75;2870065;6181885;464
2024;G04;MEDICAMENTS UROLOGIQUES;76;2749557;6165869;446
2024;G04;MEDICAMENTS UROLOGIQUES;84;3184406;8238335;387
2024;G04;MEDICAMENTS UROLOGIQUES;93;2819817;5252362;537
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;11;297037;12507542;24
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;24;42355;2588006;16
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;27;47905;2800180;17
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;28;69492;3348960;21
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;32;124940;5983840;21
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;44;83178;5557457;15
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;52;75919;3926871;19
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;53;56391;3469711;16
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;75;109125;6181885;18
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;76;144777;6165869;23
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;84;146904;8238335;18
2024;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;93;105928;5252362;20
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;11;5829753;12507542;466
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;24;1225268;2588006;473
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;27;1621290;2800180;579
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;28;1752904;3348960;523
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;32;3114224;5983840;520
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;44;2925855;5557457;526
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;52;1610924;3926871;410
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;53;1798247;3469711;518
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;75;3342778;6181885;541
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;76;3584495;6165869;581
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;84;4255272;8238335;517
2024;H02;CORTICOIDES A USAGE SYSTEMIQUE;93;3836865;5252362;731
2024;H03;MEDICAMENTS DE LA THYROIDE;11;3011596;12507542;241
2024;H03;MEDICAMENTS DE LA THYROIDE;24;891878;2588006;345
2024;H03;MEDICAMENTS DE LA THYROIDE;27;957743;2800180;342
2024;H03;MEDICAMENTS DE LA THYROIDE;28;1083926;3348960;324
2024;H03;MEDICAMENTS DE LA THYROIDE;32;2023389;5983840;338
2024;H03;MEDICAMENTS DE LA THYROIDE;44;1842453;5557457;332
2024;H03;MEDICAMENTS DE LA THYROIDE;52;1199338;3926871;305
2024;H03;MEDICAMENTS DE LA THYROIDE;53;1165501;3469711;336
2024;H03;MEDICAMENTS DE LA THYROIDE;75;2379641;6181885;385
2024;H03;MEDICAMENTS DE LA THYROIDE;76;2434988;6165869;395
2024;H03;MEDICAMENTS DE LA THYROIDE;84;2718847;8238335;330
2024;H03;MEDICAMENTS DE LA THYROIDE;93;2318082;5252362;441
2024;H04;HORMONES PANCREATIQUES;11;130507;12507542;10
2024;H04;HORMONES PANCREATIQUES;24;18358;2588006;7
2024;H04;HORMONES PANCREATIQUES;27;16924;2800180;6
2024;H04;HORMONES PANCREATIQUES;28;30033;3348960;9
2024;H04;HORMONES PANCREATIQUES;32;56621;5983840;9
2024;H04;HORMONES PANCREATIQUES;44;41613;5557457;7
2024;H04;HORMONES PANCREATIQUES;52;26826;3926871;7
2024;H04;HORMONES PANCREATIQUES;53;25769;3469711;7
2024;H04;HORMONES PANCREATIQUES;75;57432;6181885;9
2024;H04;HORMONES PANCREATIQUES;76;50716;6165869;8
2024;H04;HORMONES PANCREATIQUES;84;72321;8238335;9
2024;H04;HORMONES PANCREATIQUES;93;55060;5252362;10
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;11;85446;12507542;7
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;24;15680;2588006;6
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;27;25538;2800180;9
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;28;23114;3348960;7
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;32;46837;5983840;8
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;44;42211;5557457;8
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;52;20918;3926871;5
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;53;23857;3469711;7
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;75;46783;6181885;8
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;76;53701;6165869;9
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;84;59621;8238335;7
2024;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;93;37852;5252362;7
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;11;20811663;12507542;1664
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;24;3965878;2588006;1532
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;27;4777559;2800180;1706
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;28;5713170;3348960;1706
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;32;11247710;5983840;1880
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;44;9636090;5557457;1734
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;52;5339235;3926871;1360
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;53;5128993;3469711;1478
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;75;10912684;6181885;1765
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;76;10589503;6165869;1717
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;84;12285483;8238335;1491
2024;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;93;10869974;5252362;2070
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;11;929910;12507542;74
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;24;190584;2588006;74
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;27;271378;2800180;97
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;28;299458;3348960;89
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;32;570012;5983840;95
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;44;464118;5557457;84
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;52;302262;3926871;77
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;53;298477;3469711;86
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;75;571113;6181885;92
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;76;577862;6165869;94
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;84;664069;8238335;81
2024;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;93;658466;5252362;125
2024;J04;ANTIMYCOBACTERIENS;11;65126;12507542;5
2024;J04;ANTIMYCOBACTERIENS;24;8368;2588006;3
2024;J04;ANTIMYCOBACTERIENS;27;9483;2800180;3
2024;J04;ANTIMYCOBACTERIENS;28;12036;3348960;4
2024;J04;ANTIMYCOBACTERIENS;32;17581;5983840;3
2024;J04;ANTIMYCOBACTERIENS;44;18267;5557457;3
2024;J04;ANTIMYCOBACTERIENS;52;12012;3926871;3
2024;J04;ANTIMYCOBACTERIENS;53;10369;3469711;3
2024;J04;ANTIMYCOBACTERIENS;75;17971;6181885;3
2024;J04;ANTIMYCOBACTERIENS;76;20011;6165869;3
2024;J04;ANTIMYCOBACTERIENS;84;25246;8238335;3
2024;J04;ANTIMYCOBACTERIENS;93;20147;5252362;4
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;11;1995840;12507542;160
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;24;273331;2588006;106
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;27;337556;2800180;121
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;28;321660;3348960;96
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;32;539684;5983840;90
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;44;580337;5557457;104
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;52;358915;3926871;91
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;53;412561;3469711;119
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;75;788676;6181885;128
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;76;804797;6165869;131
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;84;858566;8238335;104
2024;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;93;826967;5252362;157
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;11;69523;12507542;6
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;24;10649;2588006;4
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;27;10201;2800180;4
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;28;15590;3348960;5
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;32;30004;5983840;5
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;44;22579;5557457;4
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;52;18622;3926871;5
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;53;14738;3469711;4
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;75;24927;6181885;4
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;76;24307;6165869;4
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;84;36536;8238335;4
2024;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;93;26452;5252362;5
2024;J07;VACCINS;11;5181103;12507542;414
2024;J07;VACCINS;24;1124667;2588006;435
2024;J07;VACCINS;27;1138200;2800180;406
2024;J07;VACCINS;28;1533202;3348960;458
2024;J07;VACCINS;32;2708017;5983840;453
2024;J07;VACCINS;44;2273639;5557457;409
2024;J07;VACCINS;52;1763618;3926871;449
2024;J07;VACCINS;53;1582963;3469711;456
2024;J07;VACCINS;75;2686225;6181885;435
2024;J07;VACCINS;76;2563833;6165869;416
2024;J07;VACCINS;84;3429971;8238335;416
2024;J07;VACCINS;93;2310246;5252362;440
2024;L01;ANTINEOPLASIQUES;11;737254;12507542;59
2024;L01;ANTINEOPLASIQUES;24;150387;2588006;58
2024;L01;ANTINEOPLASIQUES;27;169847;2800180;61
2024;L01;ANTINEOPLASIQUES;28;213354;3348960;64
2024;L01;ANTINEOPLASIQUES;32;336493;5983840;56
2024;L01;ANTINEOPLASIQUES;44;310678;5557457;56
2024;L01;ANTINEOPLASIQUES;52;252141;3926871;64
2024;L01;ANTINEOPLASIQUES;53;254345;3469711;73
2024;L01;ANTINEOPLASIQUES;75;393972;6181885;64
2024;L01;ANTINEOPLASIQUES;76;356977;6165869;58
2024;L01;ANTINEOPLASIQUES;84;453841;8238335;55
2024;L01;ANTINEOPLASIQUES;93;342305;5252362;65
2024;L02;THERAPEUTIQUE ENDOCRINE;11;706632;12507542;56
2024;L02;THERAPEUTIQUE ENDOCRINE;24;184358;2588006;71
2024;L02;THERAPEUTIQUE ENDOCRINE;27;190220;2800180;68
2024;L02;THERAPEUTIQUE ENDOCRINE;28;231617;3348960;69
2024;L02;THERAPEUTIQUE ENDOCRINE;32;386731;5983840;65
2024;L02;THERAPEUTIQUE ENDOCRINE;44;346403;5557457;62
2024;L02;THERAPEUTIQUE ENDOCRINE;52;257269;3926871;66
2024;L02;THERAPEUTIQUE ENDOCRINE;53;240488;3469711;69
2024;L02;THERAPEUTIQUE ENDOCRINE;75;435732;6181885;70
2024;L02;THERAPEUTIQUE ENDOCRINE;76;400802;6165869;65
2024;L02;THERAPEUTIQUE ENDOCRINE;84;504174;8238335;61
2024;L02;THERAPEUTIQUE ENDOCRINE;93;379989;5252362;72
2024;L03;IMMUNOSTIMULANTS;11;282826;12507542;23
2024;L03;IMMUNOSTIMULANTS;24;82571;2588006;32
2024;L03;IMMUNOSTIMULANTS;27;72206;2800180;26
2024;L03;IMMUNOSTIMULANTS;28;99647;3348960;30
2024;L03;IMMUNOSTIMULANTS;32;173411;5983840;29
2024;L03;IMMUNOSTIMULANTS;44;155175;5557457;28
2024;L03;IMMUNOSTIMULANTS;52;90784;3926871;23
2024;L03;IMMUNOSTIMULANTS;53;83495;3469711;24
2024;L03;IMMUNOSTIMULANTS;75;150308;6181885;24
2024;L03;IMMUNOSTIMULANTS;76;161285;6165869;26
2024;L03;IMMUNOSTIMULANTS;84;212672;8238335;26
2024;L03;IMMUNOSTIMULANTS;93;164629;5252362;31
2024;L04;IMMUNOSUPPRESSEURS;11;1705707;12507542;136
2024;L04;IMMUNOSUPPRESSEURS;24;427515;2588006;165
2024;L04;IMMUNOSUPPRESSEURS;27;431070;2800180;154
2024;L04;IMMUNOSUPPRESSEURS;28;572602;3348960;171
2024;L04;IMMUNOSUPPRESSEURS;32;1017861;5983840;170
2024;L04;IMMUNOSUPPRESSEURS;44;992707;5557457;179
2024;L04;IMMUNOSUPPRESSEURS;52;570196;3926871;145
2024;L04;IMMUNOSUPPRESSEURS;53;555912;3469711;160
2024;L04;IMMUNOSUPPRESSEURS;75;1042667;6181885;169
2024;L04;IMMUNOSUPPRESSEURS;76;973973;6165869;158
2024;L04;IMMUNOSUPPRESSEURS;84;1345590;8238335;163
2024;L04;IMMUNOSUPPRESSEURS;93;929802;5252362;177
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;11;7128574;12507542;570
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;24;1644612;2588006;635
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;27;1783446;2800180;637
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;28;2097713;3348960;626
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;32;4307256;5983840;720
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;44;4006373;5557457;721
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;52;1787799;3926871;455
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;53;1660635;3469711;479
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;75;4499670;6181885;728
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;76;4403061;6165869;714
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;84;4797761;8238335;582
2024;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;93;4615646;5252362;879
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;11;4073664;12507542;326
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;24;769043;2588006;297
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;27;857548;2800180;306
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;28;974271;3348960;291
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;32;2554714;5983840;427
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;44;1982990;5557457;357
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;52;805240;3926871;205
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;53;728609;3469711;210
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;75;1504847;6181885;243
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;76;1588999;6165869;258
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;84;2050220;8238335;249
2024;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;93;2166387;5252362;412
2024;M03;MYORELAXANTS;11;434386;12507542;35
2024;M03;MYORELAXANTS;24;153597;2588006;59
2024;M03;MYORELAXANTS;27;162771;2800180;58
2024;M03;MYORELAXANTS;28;183534;3348960;55
2024;M03;MYORELAXANTS;32;366585;5983840;61
2024;M03;MYORELAXANTS;44;336816;5557457;61
2024;M03;MYORELAXANTS;52;194208;3926871;49
2024;M03;MYORELAXANTS;53;158199;3469711;46
2024;M03;MYORELAXANTS;75;343285;6181885;56
2024;M03;MYORELAXANTS;76;312962;6165869;51
2024;M03;MYORELAXANTS;84;376481;8238335;46
2024;M03;MYORELAXANTS;93;311832;5252362;59
2024;M04;ANTIGOUTTEUX;11;1877234;12507542;150
2024;M04;ANTIGOUTTEUX;24;591110;2588006;228
2024;M04;ANTIGOUTTEUX;27;679017;2800180;242
2024;M04;ANTIGOUTTEUX;28;831018;3348960;248
2024;M04;ANTIGOUTTEUX;32;1506175;5983840;252
2024;M04;ANTIGOUTTEUX;44;1307790;5557457;235
2024;M04;ANTIGOUTTEUX;52;755362;3926871;192
2024;M04;ANTIGOUTTEUX;53;637728;3469711;184
2024;M04;ANTIGOUTTEUX;75;1441867;6181885;233
2024;M04;ANTIGOUTTEUX;76;1211328;6165869;196
2024;M04;ANTIGOUTTEUX;84;1516491;8238335;184
2024;M04;ANTIGOUTTEUX;93;1097431;5252362;209
2024;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;11;291480;12507542;23
